"content_id","datetime","day_of_week","time_of_day","content_type","reaction_type","sentiment","category","score"
"4ad4b955-c65a-467d-aa27-1ca804d05170","2021-02-24 15:46:34","Wednesday","Afternoon","audio","heart","positive","culture",60
"0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7","2020-10-01 01:32:55","Thursday ","Morning","photo","heart","positive","animals",60
"0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7","2020-11-17 16:28:32","Tuesday  ","Afternoon","photo","heart","positive","animals",60
"0c2bd955-f00f-4c2f-8999-7cc0ada4b3e7","2020-07-17 01:30:56","Friday   ","Morning","photo","heart","positive","animals",60
"b9ff65d6-b79a-4f9b-8745-10088ddf9934","2021-05-24 09:29:57","Monday   ","Morning","video","heart","positive","animals",60
"b9ff65d6-b79a-4f9b-8745-10088ddf9934","2021-05-02 15:24:41","Sunday   ","Afternoon","video","heart","positive","animals",60
"b9ff65d6-b79a-4f9b-8745-10088ddf9934","2021-03-14 09:51:36","Sunday   ","Morning","video","heart","positive","animals",60
"b3b384bf-3a17-4ccb-ba86-583dede8fe3c","2020-09-30 17:02:44","Wednesday","Afternoon","photo","heart","positive","education",60
"b3b384bf-3a17-4ccb-ba86-583dede8fe3c","2020-09-05 23:36:30","Saturday ","Night","photo","heart","positive","education",60
"7bbce877-eb47-4ad3-9a57-7ec4a0190f1b","2021-06-04 10:23:57","Friday   ","Morning","photo","heart","positive","travel",60
"7bbce877-eb47-4ad3-9a57-7ec4a0190f1b","2020-09-04 16:13:18","Friday   ","Afternoon","photo","heart","positive","travel",60
"7bbce877-eb47-4ad3-9a57-7ec4a0190f1b","2020-10-13 16:32:56","Tuesday  ","Afternoon","photo","heart","positive","travel",60
"3ca5a22f-aebc-4421-a960-d787d732f1ec","2020-07-23 08:19:06","Thursday ","Morning","audio","heart","positive","healthy eating",60
"3ca5a22f-aebc-4421-a960-d787d732f1ec","2020-08-09 06:00:42","Sunday   ","Morning","audio","heart","positive","healthy eating",60
"01396602-c759-4a17-90f0-8f9b3ca11b30","2020-06-29 12:50:35","Monday   ","Afternoon","GIF","heart","positive","tennis",60
"01396602-c759-4a17-90f0-8f9b3ca11b30","2020-10-31 09:24:01","Saturday ","Morning","GIF","heart","positive","tennis",60
"01396602-c759-4a17-90f0-8f9b3ca11b30","2020-08-21 00:42:45","Friday   ","Morning","GIF","heart","positive","tennis",60
"01396602-c759-4a17-90f0-8f9b3ca11b30","2020-11-01 14:49:49","Sunday   ","Afternoon","GIF","heart","positive","tennis",60
"a4f6b4c2-36bd-4232-bef8-66577a601163","2021-01-09 22:48:32","Saturday ","Night","photo","heart","positive","animals",60
"a4f6b4c2-36bd-4232-bef8-66577a601163","2020-09-21 21:05:57","Monday   ","Night","photo","heart","positive","animals",60
"a4f6b4c2-36bd-4232-bef8-66577a601163","2020-08-23 10:25:58","Sunday   ","Morning","photo","heart","positive","animals",60
"a4f6b4c2-36bd-4232-bef8-66577a601163","2020-12-26 17:40:12","Saturday ","Afternoon","photo","heart","positive","animals",60
"cad4858d-77e5-47f8-a6b9-4ce2971d8656","2021-01-13 11:35:30","Wednesday","Morning","photo","heart","positive","cooking",60
"6407f238-511b-4ade-b77b-0f3bc8b2f300","2021-03-27 05:03:15","Saturday ","Morning","audio","heart","positive","studying",60
"4304a382-1527-4e7d-af7b-691d976f9ad4","2020-09-15 23:48:04","Tuesday  ","Night","video","heart","positive","tennis",60
"4304a382-1527-4e7d-af7b-691d976f9ad4","2021-01-17 19:01:41","Sunday   ","Night","video","heart","positive","tennis",60
"4304a382-1527-4e7d-af7b-691d976f9ad4","2021-06-01 12:35:34","Tuesday  ","Afternoon","video","heart","positive","tennis",60
"4304a382-1527-4e7d-af7b-691d976f9ad4","2020-12-06 08:36:01","Sunday   ","Morning","video","heart","positive","tennis",60
"8b08e78c-4798-463a-b868-a0dc9fde777f","2021-02-18 20:10:21","Thursday ","Night","GIF","heart","positive","public speaking",60
"8b08e78c-4798-463a-b868-a0dc9fde777f","2020-08-01 19:23:24","Saturday ","Night","GIF","heart","positive","public speaking",60
"8b08e78c-4798-463a-b868-a0dc9fde777f","2020-11-18 04:09:25","Wednesday","Morning","GIF","heart","positive","public speaking",60
"8b08e78c-4798-463a-b868-a0dc9fde777f","2020-11-12 21:01:54","Thursday ","Night","GIF","heart","positive","public speaking",60
"8b08e78c-4798-463a-b868-a0dc9fde777f","2020-08-24 15:59:03","Monday   ","Afternoon","GIF","heart","positive","public speaking",60
"8b08e78c-4798-463a-b868-a0dc9fde777f","2021-04-08 16:45:46","Thursday ","Afternoon","GIF","heart","positive","public speaking",60
"8b08e78c-4798-463a-b868-a0dc9fde777f","2021-05-04 17:01:22","Tuesday  ","Afternoon","GIF","heart","positive","public speaking",60
"4dca44b9-e65c-4d9d-93eb-6a24ec8950e9","2021-01-01 12:16:13","Friday   ","Afternoon","photo","heart","positive","animals",60
"4dca44b9-e65c-4d9d-93eb-6a24ec8950e9","2021-04-25 05:32:26","Sunday   ","Morning","photo","heart","positive","animals",60
"4dca44b9-e65c-4d9d-93eb-6a24ec8950e9","2021-01-04 12:37:31","Monday   ","Afternoon","photo","heart","positive","animals",60
"4dca44b9-e65c-4d9d-93eb-6a24ec8950e9","2020-11-19 10:57:26","Thursday ","Morning","photo","heart","positive","animals",60
"4dca44b9-e65c-4d9d-93eb-6a24ec8950e9","2020-09-13 08:39:13","Sunday   ","Morning","photo","heart","positive","animals",60
"4dca44b9-e65c-4d9d-93eb-6a24ec8950e9","2020-12-25 09:22:11","Friday   ","Morning","photo","heart","positive","animals",60
"4dca44b9-e65c-4d9d-93eb-6a24ec8950e9","2020-12-05 04:16:58","Saturday ","Morning","photo","heart","positive","animals",60
"d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139","2020-10-25 14:05:32","Sunday   ","Afternoon","video","heart","positive","culture",60
"d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139","2021-05-09 07:21:08","Sunday   ","Morning","video","heart","positive","culture",60
"d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139","2021-04-03 09:46:12","Saturday ","Morning","video","heart","positive","culture",60
"d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139","2020-07-30 12:34:40","Thursday ","Afternoon","video","heart","positive","culture",60
"d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139","2021-02-10 19:42:04","Wednesday","Night","video","heart","positive","culture",60
"d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139","2021-06-17 12:50:45","Thursday ","Afternoon","video","heart","positive","culture",60
"e8d62710-7e3a-4bef-b6da-edaaed70c401","2020-08-19 20:08:58","Wednesday","Night","photo","heart","positive","healthy eating",60
"e8d62710-7e3a-4bef-b6da-edaaed70c401","2020-08-11 18:57:55","Tuesday  ","Night","photo","heart","positive","healthy eating",60
"e8d62710-7e3a-4bef-b6da-edaaed70c401","2020-08-10 01:00:47","Monday   ","Morning","photo","heart","positive","healthy eating",60
"e8d62710-7e3a-4bef-b6da-edaaed70c401","2021-04-29 07:22:44","Thursday ","Morning","photo","heart","positive","healthy eating",60
"41c97dd6-3f0d-4a6c-9083-2163e8e08e19","2021-05-10 02:00:05","Monday   ","Morning","video","heart","positive","public speaking",60
"41c97dd6-3f0d-4a6c-9083-2163e8e08e19","2020-07-28 20:16:33","Tuesday  ","Night","video","heart","positive","public speaking",60
"41c97dd6-3f0d-4a6c-9083-2163e8e08e19","2020-08-08 07:14:50","Saturday ","Morning","video","heart","positive","public speaking",60
"10df3489-3d58-4929-977c-d3e7e177f5fd","2020-08-21 10:28:14","Friday   ","Morning","GIF","heart","positive","studying",60
"9c542f56-b0ec-4df1-b95e-f56e1c467813","2020-08-08 05:02:02","Saturday ","Morning","audio","heart","positive","food",60
"9c542f56-b0ec-4df1-b95e-f56e1c467813","2021-05-05 17:46:23","Wednesday","Afternoon","audio","heart","positive","food",60
"9c542f56-b0ec-4df1-b95e-f56e1c467813","2020-07-04 01:09:42","Saturday ","Morning","audio","heart","positive","food",60
"51a9bf9c-2c90-487b-ad37-9db7f18c36e7","2020-06-29 11:16:43","Monday   ","Morning","video","heart","positive","travel",60
"ec69ad7c-c57b-4d10-ad0f-930ff10bf687","2020-08-06 02:09:30","Thursday ","Morning","video","heart","positive","science",60
"5ac2552c-15a5-41ed-8d67-9c57bce74ebc","2021-05-29 08:15:10","Saturday ","Morning","video","heart","positive","travel",60
"1a5b511a-7199-4f05-988a-1f1d0380ca11","2021-02-02 04:18:20","Tuesday  ","Morning","GIF","heart","positive","travel",60
"1b6f05f1-df9e-4ad4-989e-029baf20478f","2020-08-01 16:56:41","Saturday ","Afternoon","audio","heart","positive","fitness",60
"1b6f05f1-df9e-4ad4-989e-029baf20478f","2021-01-29 18:19:21","Friday   ","Night","audio","heart","positive","fitness",60
"1b6f05f1-df9e-4ad4-989e-029baf20478f","2020-09-28 10:38:37","Monday   ","Morning","audio","heart","positive","fitness",60
"1b6f05f1-df9e-4ad4-989e-029baf20478f","2020-09-29 05:47:49","Tuesday  ","Morning","audio","heart","positive","fitness",60
"60872f35-3eb4-4742-b3b0-48f15f11be66","2020-11-30 04:58:32","Monday   ","Morning","video","heart","positive","travel",60
"60872f35-3eb4-4742-b3b0-48f15f11be66","2020-12-31 14:44:27","Thursday ","Afternoon","video","heart","positive","travel",60
"abf9ec3b-1d0f-4238-a8f8-137072dab287","2021-01-09 13:43:50","Saturday ","Afternoon","GIF","heart","positive","veganism",60
"abf9ec3b-1d0f-4238-a8f8-137072dab287","2021-05-29 08:23:13","Saturday ","Morning","GIF","heart","positive","veganism",60
"abf9ec3b-1d0f-4238-a8f8-137072dab287","2020-06-22 00:55:25","Monday   ","Morning","GIF","heart","positive","veganism",60
"abf9ec3b-1d0f-4238-a8f8-137072dab287","2021-02-17 17:24:25","Wednesday","Afternoon","GIF","heart","positive","veganism",60
"445a06c1-3dea-4129-90eb-2384c0534eb6","2021-01-21 02:05:10","Thursday ","Morning","GIF","heart","positive","technology",60
"6cbac852-fec6-49e2-95db-d62edeb477d0","2020-11-04 01:24:05","Wednesday","Morning","video","heart","positive","healthy eating",60
"6cbac852-fec6-49e2-95db-d62edeb477d0","2021-01-05 16:19:00","Tuesday  ","Afternoon","video","heart","positive","healthy eating",60
"09f2e925-5086-42ad-8160-e763396a36ca","2021-01-16 22:00:40","Saturday ","Night","audio","heart","positive","dogs",60
"40727608-362e-4e10-970f-2b5a5f8c37c1","2021-02-05 04:07:37","Friday   ","Morning","photo","heart","positive","science",60
"40727608-362e-4e10-970f-2b5a5f8c37c1","2020-10-01 20:05:13","Thursday ","Night","photo","heart","positive","science",60
"0f1cb5c0-ac2a-4c8a-9fb9-115d60493247","2021-03-12 23:11:42","Friday   ","Night","GIF","heart","positive","veganism",60
"0f1cb5c0-ac2a-4c8a-9fb9-115d60493247","2020-08-04 07:01:52","Tuesday  ","Morning","GIF","heart","positive","veganism",60
"aad272f0-2b16-478b-b2c5-c502b060fc30","2020-12-17 19:14:19","Thursday ","Night","photo","heart","positive","dogs",60
"aad272f0-2b16-478b-b2c5-c502b060fc30","2021-03-12 15:16:35","Friday   ","Afternoon","photo","heart","positive","dogs",60
"2664a681-e732-422f-b529-02fabb6ec9ab","2021-06-08 13:18:12","Tuesday  ","Afternoon","audio","heart","positive","healthy eating",60
"ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6","2021-01-28 13:04:28","Thursday ","Afternoon","audio","heart","positive","food",60
"f1836624-ac23-4c4c-a868-ebf3256d6e80","2021-04-23 04:48:42","Friday   ","Morning","GIF","heart","positive","cooking",60
"7c47e333-da29-4be9-8156-2e5f75a991e1","2020-07-17 12:01:17","Friday   ","Afternoon","video","heart","positive","dogs",60
"1dbed432-50e6-4955-9ac8-798fb60b2f0e","2020-12-29 15:37:06","Tuesday  ","Afternoon","video","heart","positive","science",60
"1dbed432-50e6-4955-9ac8-798fb60b2f0e","2020-07-10 21:11:34","Friday   ","Night","video","heart","positive","science",60
"c9082d3b-6f2b-4057-a0b8-3538a247982a","2020-07-25 10:02:39","Saturday ","Morning","GIF","heart","positive","healthy eating",60
"c9082d3b-6f2b-4057-a0b8-3538a247982a","2020-10-02 10:21:49","Friday   ","Morning","GIF","heart","positive","healthy eating",60
"451b228b-9d66-45a4-b6fa-46c502562b5f","2020-11-24 19:44:52","Tuesday  ","Night","video","heart","positive","healthy eating",60
"451b228b-9d66-45a4-b6fa-46c502562b5f","2021-03-01 15:34:58","Monday   ","Afternoon","video","heart","positive","healthy eating",60
"451b228b-9d66-45a4-b6fa-46c502562b5f","2020-11-22 11:47:46","Sunday   ","Morning","video","heart","positive","healthy eating",60
"0701343b-6105-40e4-b275-7f3d292b9e20","2020-08-11 03:57:51","Tuesday  ","Morning","photo","heart","positive","tennis",60
"0701343b-6105-40e4-b275-7f3d292b9e20","2021-02-17 21:12:45","Wednesday","Night","photo","heart","positive","tennis",60
"92c1fcb5-5b56-4780-85cb-0c4858b39b3e","2020-08-05 23:07:24","Wednesday","Night","video","heart","positive","travel",60
"92c1fcb5-5b56-4780-85cb-0c4858b39b3e","2021-01-17 03:53:38","Sunday   ","Morning","video","heart","positive","travel",60
"fe06b730-b1f8-4f55-af1a-52487d8f1ec6","2021-05-02 14:03:47","Sunday   ","Afternoon","video","heart","positive","animals",60
"990f1598-4dbb-403c-a5b2-48de2c30b1ca","2020-09-30 07:20:53","Wednesday","Morning","audio","heart","positive","food",60
"59f7eb93-7ffc-4627-98a6-9ecaa5e35206","2021-05-13 19:45:52","Thursday ","Night","GIF","heart","positive","cooking",60
"f6055aa8-0c90-4e92-a8a6-7d046f35acd4","2020-07-21 21:59:23","Tuesday  ","Night","GIF","heart","positive","animals",60
"f6055aa8-0c90-4e92-a8a6-7d046f35acd4","2021-04-13 17:54:14","Tuesday  ","Afternoon","GIF","heart","positive","animals",60
"6c8d057d-756a-41dd-afef-bf73adffbdf4","2021-02-07 02:32:58","Sunday   ","Morning","audio","heart","positive","food",60
"6c8d057d-756a-41dd-afef-bf73adffbdf4","2020-09-23 18:20:10","Wednesday","Night","audio","heart","positive","food",60
"6c8d057d-756a-41dd-afef-bf73adffbdf4","2021-01-20 08:23:20","Wednesday","Morning","audio","heart","positive","food",60
"56b0b1ab-a07c-4379-b699-80ccc8689c85","2021-04-03 09:52:06","Saturday ","Morning","video","heart","positive","culture",60
"a861f7e7-b2f5-4d86-966c-7503c8faaeca","2021-03-17 12:19:36","Wednesday","Afternoon","GIF","heart","positive","animals",60
"c9b2829f-278c-4acd-a895-cf0bd337d36f","2020-11-30 01:14:05","Monday   ","Morning","video","heart","positive","fitness",60
"25c36533-1de5-4d82-879b-86180503cf8d","2021-05-31 21:10:16","Monday   ","Night","photo","heart","positive","travel",60
"8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69","2021-04-22 09:37:04","Thursday ","Morning","photo","heart","positive","science",60
"8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69","2021-04-07 22:21:46","Wednesday","Night","photo","heart","positive","science",60
"8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69","2021-02-04 04:30:40","Thursday ","Morning","photo","heart","positive","science",60
"8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69","2021-01-15 07:02:58","Friday   ","Morning","photo","heart","positive","science",60
"8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69","2020-10-01 15:23:36","Thursday ","Afternoon","photo","heart","positive","science",60
"7cace87f-53ff-40c0-99f5-abbc5b8f86d6","2021-03-06 17:33:25","Saturday ","Afternoon","GIF","heart","positive","cooking",60
"7cace87f-53ff-40c0-99f5-abbc5b8f86d6","2020-10-15 20:39:51","Thursday ","Night","GIF","heart","positive","cooking",60
"7cace87f-53ff-40c0-99f5-abbc5b8f86d6","2020-12-14 10:20:56","Monday   ","Morning","GIF","heart","positive","cooking",60
"004e820e-49c3-4ba2-9d02-62db0065410c","2021-03-09 08:50:44","Tuesday  ","Morning","audio","heart","positive","tennis",60
"a739e02a-5d83-4e0e-b306-740652cf700a","2020-10-23 20:45:43","Friday   ","Night","video","heart","positive","science",60
"a739e02a-5d83-4e0e-b306-740652cf700a","2021-06-07 20:19:01","Monday   ","Night","video","heart","positive","science",60
"a739e02a-5d83-4e0e-b306-740652cf700a","2020-09-12 15:50:23","Saturday ","Afternoon","video","heart","positive","science",60
"44eab5ca-b4a4-46c4-977d-197a78551861","2021-02-26 03:50:13","Friday   ","Morning","audio","heart","positive","technology",60
"44eab5ca-b4a4-46c4-977d-197a78551861","2021-02-27 22:20:20","Saturday ","Night","audio","heart","positive","technology",60
"44eab5ca-b4a4-46c4-977d-197a78551861","2021-05-13 14:29:19","Thursday ","Afternoon","audio","heart","positive","technology",60
"942c5154-791e-47c0-bfad-264a3d6296eb","2020-09-26 08:18:33","Saturday ","Morning","audio","heart","positive","animals",60
"942c5154-791e-47c0-bfad-264a3d6296eb","2020-07-28 13:39:26","Tuesday  ","Afternoon","audio","heart","positive","animals",60
"942c5154-791e-47c0-bfad-264a3d6296eb","2021-01-16 01:50:43","Saturday ","Morning","audio","heart","positive","animals",60
"942c5154-791e-47c0-bfad-264a3d6296eb","2020-12-31 04:47:56","Thursday ","Morning","audio","heart","positive","animals",60
"942c5154-791e-47c0-bfad-264a3d6296eb","2020-09-23 05:00:42","Wednesday","Morning","audio","heart","positive","animals",60
"c3d1c36d-2ad9-45ce-be49-51c103351e62","2021-04-09 14:11:31","Friday   ","Afternoon","video","heart","positive","travel",60
"c3d1c36d-2ad9-45ce-be49-51c103351e62","2020-08-19 23:33:04","Wednesday","Night","video","heart","positive","travel",60
"c3d1c36d-2ad9-45ce-be49-51c103351e62","2020-11-02 16:55:20","Monday   ","Afternoon","video","heart","positive","travel",60
"6e71ed3d-3fba-4bd1-8de7-2798dec6431e","2020-11-18 21:45:59","Wednesday","Night","audio","heart","positive","studying",60
"6e71ed3d-3fba-4bd1-8de7-2798dec6431e","2021-05-30 10:38:43","Sunday   ","Morning","audio","heart","positive","studying",60
"94f8ffbb-d888-4713-8cdd-ea57466d88b2","2020-11-14 18:51:14","Saturday ","Night","video","heart","positive","science",60
"1bbfe52f-37e2-4874-8422-161a60b331e1","2020-08-06 15:30:26","Thursday ","Afternoon","GIF","heart","positive","culture",60
"15e13281-8bd0-4f40-a0fa-44749cf32378","2020-07-22 12:08:12","Wednesday","Afternoon","video","heart","positive","dogs",60
"4dd4da35-453e-466d-95ca-b1a7710fac1f","2021-01-10 00:42:21","Sunday   ","Morning","GIF","heart","positive","technology",60
"4dd4da35-453e-466d-95ca-b1a7710fac1f","2020-10-26 11:44:28","Monday   ","Morning","GIF","heart","positive","technology",60
"4dd4da35-453e-466d-95ca-b1a7710fac1f","2020-10-09 04:59:59","Friday   ","Morning","GIF","heart","positive","technology",60
"4dd4da35-453e-466d-95ca-b1a7710fac1f","2020-06-23 10:28:18","Tuesday  ","Morning","GIF","heart","positive","technology",60
"4dd4da35-453e-466d-95ca-b1a7710fac1f","2021-04-02 11:41:07","Friday   ","Morning","GIF","heart","positive","technology",60
"4dd4da35-453e-466d-95ca-b1a7710fac1f","2021-05-09 06:02:40","Sunday   ","Morning","GIF","heart","positive","technology",60
"4dd4da35-453e-466d-95ca-b1a7710fac1f","2020-11-25 09:19:24","Wednesday","Morning","GIF","heart","positive","technology",60
"6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c","2021-05-26 22:47:51","Wednesday","Night","GIF","heart","positive","food",60
"6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c","2021-05-09 13:20:38","Sunday   ","Afternoon","GIF","heart","positive","food",60
"5efb3710-c34d-4dc4-84dd-31cd8c5d9c30","2020-11-06 09:33:13","Friday   ","Morning","audio","heart","positive","animals",60
"5efb3710-c34d-4dc4-84dd-31cd8c5d9c30","2021-05-10 20:15:57","Monday   ","Night","audio","heart","positive","animals",60
"96ece45a-89e4-4cf8-b216-c860bf8e158e","2020-11-22 12:31:56","Sunday   ","Afternoon","photo","heart","positive","food",60
"96ece45a-89e4-4cf8-b216-c860bf8e158e","2020-11-18 11:09:28","Wednesday","Morning","photo","heart","positive","food",60
